claim_id,location,claim_type,value_paper,digits,units,comparison,needs_block,claim
footnote_se_formula,Results footnote (p. 2),descriptive,NA,0,NA,==,TRUE,We estimate the standard error of the difference-in-CATEs as the square root of SE1 squared plus SE2 squared
footnote_normal_approximation,Results footnote (p. 2),descriptive,NA,0,NA,==,TRUE,conduct hypothesis tests under a normal approximation
footnote_alpha,Results footnote (p. 2),definitional,0.05,2,NA,==,TRUE,We deem a difference statistically significant if the P value is less than 0.05
results_opportunities,Results (p. 2),pipeline,393,0,NA,==,TRUE,"Out of 393 opportunities, the difference-in-CATEs is significant 59 times, or 15% of the time"
results_diff_significant,Results (p. 2),pipeline,59,0,NA,==,TRUE,the difference-in-CATEs is significant 59 times
results_diff_share,Results (p. 2),pipeline,15,0,percent,==,TRUE,or 15% of the time
results_sign_disagreements,Results (p. 2),pipeline,0,0,NA,==,TRUE,In 0 of 393 opportunities do the CATEs have different signs while both being statistically distinguishable from 0
results_sign_opportunities,Results (p. 2),pipeline,393,0,NA,==,TRUE,In 0 of 393 opportunities. Same denominator as results_opportunities.
results_null_reference,Results (p. 2),definitional,0,0,NA,==,FALSE,statistically distinguishable from 0. The null value the test is taken against.
results_significant_original,Results (p. 2),pipeline,156,0,NA,==,TRUE,Of the 156 CATEs that were significantly different from no effect in the original
results_significant_both,Results (p. 2),pipeline,118,0,NA,==,TRUE,118 are significantly different from no effect in the MTurk replication
results_null_original,Results (p. 2),pipeline,237,0,NA,==,TRUE,Of the 237 CATEs that were statistically indistinguishable from no effect in the original
results_null_both,Results (p. 2),pipeline,158,0,NA,==,TRUE,158 were statistically indistinguishable from 0 in the MTurk version
results_null_reference_mt,Results (p. 2),definitional,0,0,NA,==,FALSE,indistinguishable from 0 in the MTurk version. The null value again.
results_match_rate,Results (p. 2),pipeline,70,0,percent,==,TRUE,The overall significance match rate is therefore 70%
results_nonzero_reference,Results (p. 2),definitional,0,0,NA,==,FALSE,"all estimates of non-0 CATEs in both versions would be statistically significant. A hypothetical, not an estimate."
results_match_rate_infinite_power,Results (p. 2),definitional,100,0,percent,==,FALSE,"therefore, the match rate would be 100%. A hypothetical under infinite power."
results_match_rate_underpowered,Results (p. 2),definitional,100,0,percent,==,FALSE,again implying a match rate of 100%. A hypothetical under no power.
results_slopes_all_positive,Results (p. 3),descriptive,NA,0,NA,==,TRUE,The slopes are all positive
results_slope_min,Results (p. 3),pipeline,0.71,2,NA,==,TRUE,ranging from 0.71 to 1.01
results_slope_max,Results (p. 3),pipeline,1.01,2,NA,==,TRUE,ranging from 0.71 to 1.01
results_perfect_slope,Results (p. 3),definitional,1,0,NA,==,FALSE,"A true slope of 1 would indicate perfect correspondence. The reference value, not an estimate."
results_ci_level,Results (p. 3),definitional,95,0,percent,==,FALSE,All but one of the 95% CIs include 1. Same quantity as methods_slope_ci_level.
results_ci_target,Results (p. 3),definitional,1,0,NA,==,FALSE,All but one of the 95% CIs include 1. The value the intervals are checked against.
results_intervals_excluding_one,Results (p. 3),pipeline,1,0,NA,==,TRUE,All but one of the 95% CIs include 1
results_conservative_excludes_one,Results (p. 3),descriptive,NA,0,NA,==,TRUE,The CI for the conservative group (just barely) excludes 1
results_conservative_target,Results (p. 3),definitional,1,0,NA,==,FALSE,The CI for the conservative group (just barely) excludes 1. The reference value.
table_2_note_ci_level,Table 2 note (p. 3),definitional,95,0,percent,==,FALSE,the 95% CIs are estimated via the jackknife. Same quantity as methods_slope_ci_level.
results_mostly_uncorrelated,Results (p. 3),descriptive,NA,0,NA,approx,TRUE,The CATEs in the original study are mostly uncorrelated with the CATEs in the MTurk versions
results_within_smaller,Results (p. 3),descriptive,NA,0,NA,approx,TRUE,We see within-study slopes that are smaller than the across-study slopes
results_both_signs,Results (p. 3),descriptive,NA,0,NA,==,TRUE,and slopes of both signs
results_cates_clustered,Results (p. 3),descriptive,NA,0,NA,approx,TRUE,Most of the CATEs are tightly clustered around the overall average treatment effect in each study version
results_two_nested_models,Results (p. 4),structural,2,0,NA,==,FALSE,We conduct the test by obtaining the F statistic from a comparison of two nested models. Both formulas are written out in f_tests.R.
results_f_fail,Results (p. 4),pipeline,25,0,NA,==,TRUE,we fail to reject the null hypothesis most of the time (25 of 27 opportunities)
results_f_opportunities,Results (p. 4),pipeline,27,0,NA,==,TRUE,(25 of 27 opportunities)
discussion_two_explanations,Discussion (p. 5),structural,2,0,NA,==,FALSE,We consider two possibilities: (A) effect homogeneity ... or (B) effect heterogeneity. A count of the paper's own scenarios.
discussion_study_pairs,Discussion (p. 5),pipeline,27,0,NA,==,TRUE,a fine-grained analysis of 27 pairs of survey experiments
discussion_utos_dimensions,Discussion (p. 5),transcribed,4,0,NA,==,FALSE,"The UTOS framework (5, 22) identifies four dimensions of external validity. Taken from Cronbach (1986) and Coppock and Green (2015), not from these data."
discussion_limited_moderation,Discussion (p. 5),descriptive,NA,0,NA,approx,TRUE,"We find only limited evidence that such moderation occurs and, when it does, the differences in effect sizes across groups are small"
appendix_date,Appendix front matter,structural,NA,0,NA,==,FALSE,"November 3, 2018. The date of the forthcoming version, not a quantity the pipeline can reach."
appendix_p_two_sided,Appendix front matter,descriptive,NA,0,NA,==,TRUE,All p-values are two-sided and are not corrected for multiple comparisons
appendix_se_hc2,Appendix front matter,definitional,2,0,NA,==,FALSE,"The SE column refers to the Neyman standard error, equivalent to HC2 robust standard errors. Same estimator name as footnote_hc2."
appendix_prop_definition,Appendix front matter,descriptive,NA,0,NA,==,TRUE,The Prop column describes what proportion of the subjects in a given experiment belong to the associated covariate class
appendix_ci_level,Appendix table headers (54 panels),definitional,95,0,percent,==,TRUE,"95% CI column header, printed once in each of the 54 panels"
float_table_1,Table 1 (p. 2),structural,216,0,NA,==,FALSE,Table 1 prints 216 numeric cells: 27 study rows by eight columns. The Ref. column holds citation markers and is not counted.
float_table_2,Table 2 (p. 3),structural,80,0,NA,==,FALSE,Table 2 prints 80 numeric cells: 16 covariate-class rows by five columns.
float_figure_1,Figure 1 (p. 3),structural,NA,0,NA,==,FALSE,Figure 1 prints no estimate on its face. Its plotted coordinates are compared against the deposit in the ground truth's Figure 1 row.
float_figure_2,Figure 2 (p. 4),structural,NA,0,NA,==,FALSE,Figure 2 prints no estimate on its face. Its plotted coordinates are compared against the deposit in the ground truth's Figure 2 row.
float_appendix_table_1,Appendix Table 1,structural,224,0,NA,==,FALSE,Bergan (2012): 32 rows by seven columns.
float_appendix_table_2,Appendix Table 2,structural,175,0,NA,==,FALSE,Brader (2005): 25 rows by seven columns.
float_appendix_table_3,Appendix Table 3,structural,182,0,NA,==,FALSE,Brandt (2013): 26 rows by seven columns.
float_appendix_table_4,Appendix Table 4,structural,224,0,NA,==,FALSE,Caprariello and Reis (2013): 32 rows by seven columns.
float_appendix_table_5,Appendix Table 5,structural,182,0,NA,==,FALSE,Chong and Druckman (2010): 26 rows by seven columns.
float_appendix_table_6,Appendix Table 6,structural,224,0,NA,==,FALSE,Craig and Richeson (2014): 32 rows by seven columns.
float_appendix_table_7,Appendix Table 7,structural,224,0,NA,==,FALSE,Denny (2012): 32 rows by seven columns.
float_appendix_table_8,Appendix Table 8,structural,140,0,NA,==,FALSE,Epley et al. (2009): 20 rows by seven columns.
float_appendix_table_9,Appendix Table 9,structural,224,0,NA,==,FALSE,Flavin (2011): 32 rows by seven columns.
float_appendix_table_10,Appendix Table 10,structural,224,0,NA,==,FALSE,Gash and Murakami (2009): 32 rows by seven columns.
float_appendix_table_11,Appendix Table 11,structural,224,0,NA,==,FALSE,Hiscox (2006): 32 rows by seven columns.
float_appendix_table_12,Appendix Table 12,structural,224,0,NA,==,FALSE,Hopkins and Mummolo (2017): 32 rows by seven columns.
float_appendix_table_13,Appendix Table 13,structural,224,0,NA,==,FALSE,"Jacobsen, Snyder and Saultz (2014): 32 rows by seven columns."
float_appendix_table_14,Appendix Table 14,structural,224,0,NA,==,FALSE,Johnston and Ballard (2016): 32 rows by seven columns.
float_appendix_table_15,Appendix Table 15,structural,224,0,NA,==,FALSE,Levendusky and Malhotra (2015): 32 rows by seven columns.
float_appendix_table_16,Appendix Table 16,structural,224,0,NA,==,FALSE,"McGinty, Webster and Barry (2013): 32 rows by seven columns."
float_appendix_table_17,Appendix Table 17,structural,140,0,NA,==,FALSE,Murtagh et al. (2012): 20 rows by seven columns.
float_appendix_table_18,Appendix Table 18,structural,168,0,NA,==,FALSE,Nicholson (2012): 24 rows by seven columns.
float_appendix_table_19,Appendix Table 19,structural,224,0,NA,==,FALSE,Parmer (2011): 32 rows by seven columns.
float_appendix_table_20,Appendix Table 20,structural,210,0,NA,==,FALSE,Pedulla (2014): 30 rows by seven columns.
float_appendix_table_21,Appendix Table 21,structural,182,0,NA,==,FALSE,Peffley and Hurwitz (2007): 26 rows by seven columns.
float_appendix_table_22,Appendix Table 22,structural,224,0,NA,==,FALSE,Piazza (2015): 32 rows by seven columns.
float_appendix_table_23,Appendix Table 23,structural,224,0,NA,==,FALSE,Shafer (2017): 32 rows by seven columns.
float_appendix_table_24,Appendix Table 24,structural,224,0,NA,==,FALSE,Thompson and Schlehofer (2014): 32 rows by seven columns.
float_appendix_table_25,Appendix Table 25,structural,98,0,NA,==,FALSE,Transue (2007): 14 rows by seven columns.
float_appendix_table_26,Appendix Table 26,structural,224,0,NA,==,FALSE,Turaga (2010): 32 rows by seven columns.
float_appendix_table_27,Appendix Table 27,structural,224,0,NA,==,FALSE,Wallace (2011): 32 rows by seven columns.
